#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,zählername
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T00:15:00Z,4447.924998888888,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T00:30:00Z,4448.149196666666,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T00:45:00Z,4448.391415555556,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T01:00:00Z,4448.619567777777,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T01:15:00Z,4448.8450530303035,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T01:30:00Z,4449.066768888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T01:45:00Z,4449.313434444443,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T02:00:00Z,4449.5362111111135,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T02:15:00Z,4449.749445555555,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T02:30:00Z,4449.97188,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T02:45:00Z,4450.203570000002,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T03:00:00Z,4450.427627777776,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T03:15:00Z,4450.6584155555565,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T03:30:00Z,4450.89329,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T03:45:00Z,4451.138284444445,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T04:00:00Z,4451.344801111111,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T04:15:00Z,4451.550213333335,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T04:30:00Z,4451.784478888886,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T04:45:00Z,4452.006336666666,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T05:00:00Z,4452.20807,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T05:15:00Z,4452.448684444445,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T05:30:00Z,4452.745253333332,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T05:45:00Z,4453.063077777776,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T06:00:00Z,4453.417245555555,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T06:15:00Z,4453.740849999998,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T06:30:00Z,4454.077829999999,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T06:45:00Z,4454.394972222221,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T07:00:00Z,4454.729405555557,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T07:15:00Z,4455.092811111109,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T07:30:00Z,4455.439333333335,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T07:45:00Z,4455.761975555554,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T08:00:00Z,4456.087001111108,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T08:15:00Z,4456.445243333334,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T08:30:00Z,4456.807192222223,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T08:45:00Z,4457.1365822222215,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T09:00:00Z,4457.4520622222235,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T09:15:00Z,4457.813263333333,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T09:30:00Z,4458.1679211111095,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T09:45:00Z,4458.491647777777,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T10:00:00Z,4458.810134444445,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T10:15:00Z,4459.139569999999,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T10:30:00Z,4459.566673333331,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T10:45:00Z,4459.940328888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T11:00:00Z,4460.2787899999985,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T11:15:00Z,4460.645706666667,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T11:30:00Z,4461.1129011111125,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T11:45:00Z,4461.587515555559,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T12:00:00Z,4462.013591111111,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T12:15:00Z,4462.519560000001,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T12:30:00Z,4462.998379999998,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T12:45:00Z,4463.478786666666,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T13:00:00Z,4463.888204444444,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T13:15:00Z,4464.5692455555545,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T13:30:00Z,4465.220364444445,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T13:45:00Z,4465.852233333333,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T14:00:00Z,4466.537831111109,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T14:15:00Z,4467.247378888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T14:30:00Z,4467.776988888888,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T14:45:00Z,4468.12358111111,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T15:00:00Z,4468.458633333333,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T15:15:00Z,4468.8419444444435,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T15:30:00Z,4469.188861111112,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T15:45:00Z,4469.522685555556,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T16:00:00Z,4469.894118888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T16:15:00Z,4470.523899999998,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T16:30:00Z,4471.384224444444,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T16:45:00Z,4472.149828888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T17:00:00Z,4473.139236666667,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T17:15:00Z,4474.069023333333,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T17:30:00Z,4474.711173333334,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T17:45:00Z,4475.306748888891,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T18:00:00Z,4475.938252222221,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T18:15:00Z,4476.595438888887,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T18:30:00Z,4477.191589999999,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T18:45:00Z,4477.500910000001,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T19:00:00Z,4477.796503333335,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T19:15:00Z,4478.091924444444,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T19:30:00Z,4478.361508888888,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T19:45:00Z,4478.698613333333,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T20:00:00Z,4478.963325555556,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T20:15:00Z,4479.213614444445,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T20:30:00Z,4479.449615555558,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T20:45:00Z,4479.683582222224,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T21:00:00Z,4479.937854444444,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T21:15:00Z,4480.17736,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T21:30:00Z,4480.39034,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T21:45:00Z,4480.598512222223,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T22:00:00Z,4480.827475555556,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T22:15:00Z,4481.054386666668,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T22:30:00Z,4481.260273333335,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T22:45:00Z,4481.46269,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T23:00:00Z,4481.687904444446,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-01T23:15:00Z,4481.7941,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T00:00:00Z,4482.5686425,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T00:15:00Z,4482.77077,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T00:30:00Z,4482.975376666665,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T00:45:00Z,4483.18968,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T01:00:00Z,4483.436807777778,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T01:15:00Z,4483.668322222223,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T01:30:00Z,4483.882014444445,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T01:45:00Z,4484.10237777778,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T02:00:00Z,4484.339218888893,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T02:15:00Z,4484.561712222222,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T02:30:00Z,4484.7728222222195,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T02:45:00Z,4484.977822222222,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T03:00:00Z,4485.20275111111,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T03:15:00Z,4485.413689999999,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T03:30:00Z,4485.629386666665,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T03:45:00Z,4485.856851111111,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T04:00:00Z,4486.074838888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T04:15:00Z,4486.276217777778,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T04:30:00Z,4486.486557777778,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T04:45:00Z,4486.71002,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T05:00:00Z,4486.938674444445,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T05:15:00Z,4487.177433333334,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T05:30:00Z,4487.445895555555,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T05:45:00Z,4487.744072222224,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T06:00:00Z,4488.03576111111,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T06:15:00Z,4488.315542222223,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T06:30:00Z,4488.577893333334,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T06:45:00Z,4489.0106000000005,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T07:00:00Z,4489.822644444444,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T07:15:00Z,4490.513967777778,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T07:30:00Z,4491.186720000001,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T07:45:00Z,4491.844865555554,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T08:00:00Z,4492.529458888888,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T08:15:00Z,4493.2194988888905,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T08:30:00Z,4493.912438888888,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T08:45:00Z,4494.575596666667,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T09:00:00Z,4495.200713333334,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T09:15:00Z,4495.835816666668,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T09:30:00Z,4496.463146666666,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T09:45:00Z,4497.134927777778,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T10:00:00Z,4497.78309888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T10:15:00Z,4498.255096666665,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T10:30:00Z,4498.69466222222,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T10:45:00Z,4499.050263333331,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T11:00:00Z,4499.370234444445,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T11:15:00Z,4499.73908,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T11:30:00Z,4500.299268888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T11:45:00Z,4501.118188888888,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T12:00:00Z,4501.668700000001,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T12:15:00Z,4502.228547777777,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T12:30:00Z,4502.732837777777,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T12:45:00Z,4503.20041,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T13:00:00Z,4503.499668888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T13:15:00Z,4503.792938888888,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T13:30:00Z,4504.324645555557,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T13:45:00Z,4505.012538888887,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T14:00:00Z,4505.556652222222,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T14:15:00Z,4506.301335555555,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T14:30:00Z,4506.756665555554,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T14:45:00Z,4507.0732800000005,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T15:00:00Z,4507.416067777778,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T15:15:00Z,4507.786916470588,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T15:30:00Z,4508.122044444443,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T15:45:00Z,4508.444445555552,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T16:00:00Z,4508.7913499999995,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T16:15:00Z,4509.09793111111,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T16:30:00Z,4509.416544444443,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T16:45:00Z,4509.7674544444435,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T17:00:00Z,4510.17023707865,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T17:15:00Z,4510.66649888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T17:30:00Z,4510.966471111112,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T17:45:00Z,4511.234437777777,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T18:00:00Z,4511.5090199999995,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T18:15:00Z,4511.761336666667,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T18:30:00Z,4512.030893333335,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T18:45:00Z,4512.371773333334,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T19:00:00Z,4512.869948888888,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T19:15:00Z,4513.349648888889,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T19:30:00Z,4513.838726666669,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T19:45:00Z,4514.321092222222,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T20:00:00Z,4514.801529999997,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T20:15:00Z,4515.285462222224,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T20:30:00Z,4515.661294444445,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T20:45:00Z,4515.976479999999,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T21:00:00Z,4516.283407777777,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T21:15:00Z,4516.603384444444,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T21:30:00Z,4516.859506666666,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T21:45:00Z,4517.078745555557,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T22:00:00Z,4517.305811111111,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T22:15:00Z,4517.545975555556,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T22:30:00Z,4517.764702222223,counter,stromzaehler,Hausanschluss
,,0,2022-09-01T00:00:00Z,2023-09-01T00:00:00Z,2022-09-02T22:45:00Z,4517.991308888889,counter,stromzaehler,Hausanschluss
