,result,table,_start,_stop,_time,_value,_field,_measurement,zählername
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T00:15:00Z,6759.777681363636,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T00:30:00Z,6760.022800909091,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T00:45:00Z,6760.267920454545,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T01:00:00Z,6760.51304,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T01:15:00Z,6760.668233333333,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T01:30:00Z,6760.886900000001,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T01:45:00Z,6761.102711111108,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T02:00:00Z,6761.31998888889,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T02:15:00Z,6761.5476,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T02:30:00Z,6761.768877777777,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T02:45:00Z,6761.987911111114,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T03:00:00Z,6762.186500000002,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T03:15:00Z,6762.413633333333,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T03:30:00Z,6762.65421111111,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T03:45:00Z,6762.883577777777,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T04:00:00Z,6763.126800000002,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T04:15:00Z,6763.364788888889,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T04:30:00Z,6763.616755555556,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T04:45:00Z,6763.832422222222,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T05:00:00Z,6764.025799999999,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T05:15:00Z,6764.240244444445,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T05:30:00Z,6764.4850333333325,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T05:45:00Z,6764.731944444446,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T06:00:00Z,6765.019322222223,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T06:15:00Z,6765.308202247189,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T06:30:00Z,6765.624855555557,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T06:45:00Z,6766.312711111108,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T07:00:00Z,6766.6666111111135,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T07:15:00Z,6766.855955555554,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T07:30:00Z,6767.030377777778,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T07:45:00Z,6767.277300000002,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T08:00:00Z,6767.550833333333,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T08:15:00Z,6767.778266666665,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T08:30:00Z,6768.00146666667,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T08:45:00Z,6768.279976470586,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T09:00:00Z,6768.620488888887,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T09:15:00Z,6768.969355555557,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T09:30:00Z,6769.318755555557,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T09:45:00Z,6769.679433333337,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T10:00:00Z,6770.076722222222,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T10:15:00Z,6770.470822222225,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T10:30:00Z,6770.9292888888895,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T10:45:00Z,6771.340777777778,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T11:00:00Z,6771.732633333332,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T11:15:00Z,6772.146055555556,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T11:30:00Z,6772.4592222222245,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T11:45:00Z,6772.753166666665,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T12:00:00Z,6773.146933333332,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T12:15:00Z,6773.672966666666,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T12:30:00Z,6774.1225888888885,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T12:45:00Z,6774.509411111109,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T13:00:00Z,6774.8481999999985,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T13:15:00Z,6775.201122222224,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T13:30:00Z,6775.622988888889,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T13:45:00Z,6776.035788888889,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T14:00:00Z,6776.481666666665,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T14:15:00Z,6776.92658888889,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T14:30:00Z,6777.361666666669,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T14:45:00Z,6777.941655555559,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T15:00:00Z,6778.695811111109,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T15:15:00Z,6779.293166666665,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T15:30:00Z,6779.802799999999,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T15:45:00Z,6780.239188888891,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T16:00:00Z,6780.863688888887,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T16:15:00Z,6781.222144444442,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T16:30:00Z,6781.547922222218,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T16:45:00Z,6782.029044444444,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T17:00:00Z,6782.586211111112,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T17:15:00Z,6783.233833333334,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T17:30:00Z,6783.890800000002,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T17:45:00Z,6784.34558888889,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T18:00:00Z,6784.722377777776,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T18:15:00Z,6785.148100000001,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T18:30:00Z,6785.558477777779,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T18:45:00Z,6785.816809523811,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T19:00:00Z,6786.671122448981,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T19:15:00Z,6787.17111764706,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T19:30:00Z,6787.565788888888,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T19:45:00Z,6788.040000000003,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T20:00:00Z,6788.488355555555,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T20:15:00Z,6788.825322222221,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T20:30:00Z,6789.120777777778,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T20:45:00Z,6789.423744444445,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T21:00:00Z,6789.759288888889,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T21:15:00Z,6790.094766666666,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T21:30:00Z,6790.4081333333315,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T21:45:00Z,6790.686355555555,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T22:00:00Z,6790.961,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T22:15:00Z,6791.269699999999,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T22:30:00Z,6791.550300000003,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T22:45:00Z,6791.809533333335,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T23:00:00Z,6792.058811111109,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T23:15:00Z,6792.32136666667,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T23:30:00Z,6792.586711111111,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-01T23:45:00Z,6792.832144444445,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T00:00:00Z,6793.068277777776,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T00:15:00Z,6793.3171111111105,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T00:30:00Z,6793.591888888889,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T00:45:00Z,6793.832233333335,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T01:00:00Z,6794.085066666667,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T01:15:00Z,6794.341533333335,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T01:30:00Z,6794.6121,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T01:45:00Z,6794.853099999999,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T02:00:00Z,6795.079111111109,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T02:15:00Z,6795.310833333333,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T02:30:00Z,6795.556577777775,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T02:45:00Z,6795.802655555553,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T03:00:00Z,6796.041622222221,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T03:15:00Z,6796.2960888888865,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T03:30:00Z,6796.551077777778,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T03:45:00Z,6796.830033333333,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T04:00:00Z,6797.065733333335,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T04:15:00Z,6797.297322222221,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T04:30:00Z,6797.541811111108,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T04:45:00Z,6797.803622222224,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T05:00:00Z,6798.067366666666,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T05:15:00Z,6798.316911111112,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T05:30:00Z,6798.5685,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T05:45:00Z,6798.833922222223,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T06:00:00Z,6799.173644444445,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T06:15:00Z,6799.513688888888,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T06:30:00Z,6799.930522222221,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T06:45:00Z,6800.282033333332,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T07:00:00Z,6800.6431555555555,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T07:15:00Z,6801.078922222221,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T07:30:00Z,6801.466588888885,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T07:45:00Z,6801.829633333335,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T08:00:00Z,6802.164060606062,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T08:15:00Z,6802.6382555555565,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T08:30:00Z,6802.976645161291,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T08:45:00Z,6803.446430107527,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T09:00:00Z,6803.916215053763,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T09:15:00Z,6804.385999999999,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T09:30:00Z,6804.626631578947,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T09:45:00Z,6805.0489,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T10:00:00Z,6805.454766666668,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T10:15:00Z,6805.826566666665,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T10:30:00Z,6806.336645161291,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T10:45:00Z,6807.127034482759,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T11:00:00Z,6807.680426666667,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T11:15:00Z,6808.085531645571,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T11:30:00Z,6808.612027397261,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T11:45:00Z,6809.079341823631,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T12:00:00Z,6809.5466562500005,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T12:15:00Z,6809.77581111111,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T12:30:00Z,6810.1784444444465,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T12:45:00Z,6810.626288888885,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T13:00:00Z,6811.026258823527,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T13:15:00Z,6811.513173333333,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T13:30:00Z,6811.980777777777,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T13:45:00Z,6812.561766666668,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T14:00:00Z,6813.116900000002,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T14:15:00Z,6813.658911111112,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T14:30:00Z,6814.325244444443,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T14:45:00Z,6815.115811111111,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T15:00:00Z,6815.684955555553,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T15:15:00Z,6816.2392999999975,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T15:30:00Z,6816.725055555556,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T15:45:00Z,6817.114622222222,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T16:00:00Z,6817.4455777777775,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T16:15:00Z,6817.758344444443,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T16:30:00Z,6818.083213483148,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T16:45:00Z,6818.534122222223,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T17:00:00Z,6819.00101111111,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T17:15:00Z,6819.575111111114,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T17:30:00Z,6820.162522222221,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T17:45:00Z,6820.528111111112,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T18:00:00Z,6820.8412,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T18:15:00Z,6821.1424333333325,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T18:30:00Z,6821.5003777777765,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T18:45:00Z,6821.906455555554,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T19:00:00Z,6822.438855555558,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T19:15:00Z,6823.040588888891,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T19:30:00Z,6823.734,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T19:45:00Z,6824.327400000001,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T20:00:00Z,6824.7477222222215,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T20:15:00Z,6825.15983333333,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T20:30:00Z,6825.528144444445,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T20:45:00Z,6825.840933333335,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T21:00:00Z,6826.143844444445,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T21:15:00Z,6826.471744444446,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T21:30:00Z,6826.774055555556,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T21:45:00Z,6827.053944444446,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T22:00:00Z,6827.319255555557,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T22:15:00Z,6827.619033333333,counter,stromzaehler,Hausanschluss
,,0,2023-08-30T23:00:00Z,2023-09-30T00:00:00Z,2023-09-02T22:30:00Z,6827.889977777781,counter,stromzaehler,Hausanschluss
